관측연월,westsea_anomaly,eastsea_anomaly,eastchina_anomaly,eastasia_anomaly,global_anomaly,eastsea,산불발생일시,burned_time,burned_area,mungyeong_temp,문경최고기온(℃),문경최저기온(℃)
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,14.6,2023-11-30,240,1.5,-3,0.2,-6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,14.6,2023-11-30,230,0.3,-3,0.2,-6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.4,2023-11-28,121,0.21,3.4,7.5,-0.4
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.6,2023-11-27,109,0.04,5,8.5,2.6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,14.6,2023-11-26,41,0.01,3.9,10.6,-3.4
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,14.6,2023-11-26,79,0.09,3.9,10.6,-3.4
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,14.6,2023-11-26,83,0.01,3.9,10.6,-3.4
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,14.8,2023-11-24,145,0.1,0.8,5.2,-2.9
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.5,2023-11-23,84,0.1,11,18.2,5.2
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.8,2023-11-21,415,1.85,5.7,15.4,-2.9
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.8,2023-11-21,68,0.14,5.7,15.4,-2.9
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.2,2023-11-20,258,0.72,6.6,13.6,0.6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.2,2023-11-18,41,0.03,1.5,5.6,-3.8
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.4,2023-11-17,51,0.01,3.4,7.8,-0.8
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.8,2023-11-13,55,0.13,3.2,8.2,-1.6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.8,2023-11-13,196,0.08,3.2,8.2,-1.6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,15.8,2023-11-13,122,0.01,3.2,8.2,-1.6
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,16.1,2023-11-12,94,0.01,2.1,6,-1.2
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,16.1,2023-11-12,231,0.01,2.1,6,-1.2
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,16.9,2023-11-11,71,0.5,3.6,7.9,-1
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,17.2,2023-11-09,50,0.05,10.1,17.5,1.1
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,17.2,2023-11-09,345,0.2,10.1,17.5,1.1
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,16.9,2023-11-08,42,0.02,6.5,15,-0.8
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,18.8,2023-11-03,78,0.08,16.5,24.7,8.7
202311,-0.010631,0.064838,0.02862,0.059741,0.072873,18.9,2023-11-02,1374,12.5,16,27.1,9.7
202310,0.03556,0.102746,0.046499,0.06987,0.07124,18.9,2023-10-31,107,0.01,,,
202310,0.03556,0.102746,0.046499,0.06987,0.07124,18.4,2023-10-29,90,0.01,10.9,18.8,4.6
202310,0.03556,0.102746,0.046499,0.06987,0.07124,19.6,2023-10-27,493,0.27,13.2,18.1,7.9
202310,0.03556,0.102746,0.046499,0.06987,0.07124,20.1,2023-10-24,150,0.01,13,20.3,6.9
202310,0.03556,0.102746,0.046499,0.06987,0.07124,20.1,2023-10-24,594,0.22,13,20.3,6.9
202310,0.03556,0.102746,0.046499,0.06987,0.07124,20.4,2023-10-22,49,0.04,11.7,18.9,4.2
202310,0.03556,0.102746,0.046499,0.06987,0.07124,20.6,2023-10-21,41,0.03,9.1,16.1,2.6
202310,0.03556,0.102746,0.046499,0.06987,0.07124,21.9,2023-10-18,472,0.06,12.5,22.8,4.3
202310,0.03556,0.102746,0.046499,0.06987,0.07124,21.9,2023-10-18,26,0.01,12.5,22.8,4.3
202310,0.03556,0.102746,0.046499,0.06987,0.07124,21.9,2023-10-18,179,0.4,12.5,22.8,4.3
202310,0.03556,0.102746,0.046499,0.06987,0.07124,21.9,2023-10-18,59,0.01,12.5,22.8,4.3
202310,0.03556,0.102746,0.046499,0.06987,0.07124,22.8,2023-10-11,109,0.11,14.4,22.2,8.7
202310,0.03556,0.102746,0.046499,0.06987,0.07124,22.4,2023-10-05,885,0.49,14,18.9,9.5
202309,0.097963,0.100636,0.089098,0.078554,0.070048,25.8,2023-09-10,34,0.01,22.1,28.8,16.4
202309,0.097963,0.100636,0.089098,0.078554,0.070048,25.7,2023-09-08,130,0.03,21.5,28.1,15.1
202308,0.08844,0.082447,0.066176,0.086579,0.070717,25.9,2023-08-20,315,0.1,26.4,33.4,22.4
202306,0.098296,0.10595,0.092092,0.08682,0.069937,19.4,2023-06-20,224,0.02,21.5,25.7,17.1
202306,0.098296,0.10595,0.092092,0.08682,0.069937,19.2,2023-06-19,125,0.13,24.5,31.9,18.4
202306,0.098296,0.10595,0.092092,0.08682,0.069937,19.2,2023-06-19,167,0.1,24.5,31.9,18.4
202306,0.098296,0.10595,0.092092,0.08682,0.069937,19.2,2023-06-19,85,0.05,24.5,31.9,18.4
202306,0.098296,0.10595,0.092092,0.08682,0.069937,20,2023-06-18,181,0.05,26.5,32.7,21.6
202306,0.098296,0.10595,0.092092,0.08682,0.069937,20,2023-06-18,62,0.09,26.5,32.7,21.6
202306,0.098296,0.10595,0.092092,0.08682,0.069937,19.2,2023-06-15,106,0.05,19.4,24.8,15.5
202306,0.098296,0.10595,0.092092,0.08682,0.069937,18.3,2023-06-14,188,0.03,19.6,26.9,14.8
202306,0.098296,0.10595,0.092092,0.08682,0.069937,17.7,2023-06-13,249,0.06,21.8,28.8,16.4
202306,0.098296,0.10595,0.092092,0.08682,0.069937,16.4,2023-06-12,171,0.02,22.6,28.6,16.6
202306,0.098296,0.10595,0.092092,0.08682,0.069937,19.4,2023-06-03,151,0.01,22,27.2,15.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.5,2023-05-27,65,0.02,19.5,21.7,16.8
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.5,2023-05-27,397,0.4,19.5,21.7,16.8
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.7,2023-05-26,644,0.6,21.4,26.5,16.4
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.7,2023-05-26,73,0.09,21.4,26.5,16.4
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.9,2023-05-25,120,0.03,21.1,27.5,13.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.9,2023-05-25,97,0.05,21.1,27.5,13.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,17,2023-05-24,107,0.02,17.5,25.3,8.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.3,2023-05-23,188,0.6,16.9,25,10.2
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.3,2023-05-23,15,0.02,16.9,25,10.2
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.3,2023-05-23,67,0.1,16.9,25,10.2
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.3,2023-05-23,60,0.06,16.9,25,10.2
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16.6,2023-05-22,41,0.01,17.3,21.5,13.5
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.8,2023-05-17,259,0.13,22.7,31.8,11.7
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.8,2023-05-17,64,0.02,22.7,31.8,11.7
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.8,2023-05-17,100,0.3,22.7,31.8,11.7
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.8,2023-05-17,226,0.35,22.7,31.8,11.7
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.7,2023-05-16,145,0.03,22.1,31.9,12.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.7,2023-05-16,96,0.1,22.1,31.9,12.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,15.7,2023-05-16,1481,0.17,22.1,31.9,12.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16,2023-05-12,102,0.01,16.7,24.2,8.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,16,2023-05-12,21,0.01,16.7,24.2,8.6
202305,0.117584,0.08536,0.09191,0.076491,0.06897,14.9,2023-05-10,65,0.01,17.9,25.9,9.4
202305,0.117584,0.08536,0.09191,0.076491,0.06897,14.9,2023-05-10,155,0.16,17.9,25.9,9.4
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-04,180,1.1,18.1,24.1,12.1
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-04,61,0.08,18.1,24.1,12.1
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-04,27,0.01,18.1,24.1,12.1
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-03,82,0.3,18.1,26.3,10.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-03,131,0.1,18.1,26.3,10.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-03,315,1.4,18.1,26.3,10.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-03,309,3,18.1,26.3,10.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.7,2023-05-03,453,1.78,18.1,26.3,10.3
202305,0.117584,0.08536,0.09191,0.076491,0.06897,13.9,2023-05-02,112,0.22,14.7,24.5,3.2
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-28,284,1.25,16.2,24.8,4.4
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-28,76,0.03,16.2,24.8,4.4
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-28,185,0.3,16.2,24.8,4.4
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.4,2023-04-27,97,0.01,11.6,21.7,0.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.4,2023-04-27,170,0.07,11.6,21.7,0.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.4,2023-04-27,350,1,11.6,21.7,0.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-26,150,0.27,9.8,15.4,6.1
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-24,71,0.04,12,17.5,7.1
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-24,65,0.05,12,17.5,7.1
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-24,119,0.01,12,17.5,7.1
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-24,51,0.01,12,17.5,7.1
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15,2023-04-24,78,0.08,12,17.5,7.1
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-23,169,0.13,13.1,20,5.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-23,109,0.05,13.1,20,5.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-23,103,0.17,13.1,20,5.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.2,2023-04-22,200,0.32,13.3,20.6,6
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.2,2023-04-22,88,0.01,13.3,20.6,6
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.2,2023-04-22,170,0.33,13.3,20.6,6
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.2,2023-04-22,125,0.1,13.3,20.6,6
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.2,2023-04-22,67,0.01,13.3,20.6,6
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-20,355,0.37,19.5,26.2,14.2
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14,2023-04-19,3560,0.03,16.7,25,9.7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,13.5,2023-04-17,249,2.57,12.4,20.3,2.4
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-16,195,0.03,9.5,16.7,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-16,118,0.01,9.5,16.7,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-16,46,0.01,9.5,16.7,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12,2023-04-14,43,0.02,14.6,22.5,6.8
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,313,0.11,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,78,0.3,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,46,0.12,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,61,0.2,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,87,0.05,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,209,1.72,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.4,2023-04-13,48,0.01,12.4,23.2,0.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.5,2023-04-12,91,0.16,11,16.9,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.5,2023-04-12,100,0.1,11,16.9,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.5,2023-04-12,315,0.1,11,16.9,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.5,2023-04-12,9,0.01,11,16.9,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.5,2023-04-12,57,0.01,11,16.9,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.5,2023-04-12,249,0.3,11,16.9,5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12,2023-04-11,85,0.04,12.9,19.7,5.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12,2023-04-11,4650,120.69,12.9,19.7,5.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.8,2023-04-10,97,0.13,12.4,22.5,1.2
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.3,2023-04-09,29,0.01,10.9,19.6,1.7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.3,2023-04-09,135,1.1,10.9,19.6,1.7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,12.3,2023-04-09,45,0.01,10.9,19.6,1.7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.6,2023-04-04,116,0.03,13.3,20.1,7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.6,2023-04-04,103,0.22,13.3,20.1,7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.6,2023-04-04,160,0.5,13.3,20.1,7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.6,2023-04-04,107,0.09,13.3,20.1,7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.6,2023-04-04,174,0.1,13.3,20.1,7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.6,2023-04-04,445,1,13.3,20.1,7
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,141,0.27,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,1180,3.92,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,73,0.66,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,765,0.8,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,1665,244.5,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,87,0.09,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,103,0.8,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,1693,188.35,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,1781,681.72,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,1962,27,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,15.1,2023-04-03,256,1.6,13,21.9,3.5
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,25,0.1,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,225,0.16,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,306,0.5,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,51,0.02,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,2745,2,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,1553,1.5,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,128,0.16,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,135,0.1,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,1361,4,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,161,1.2,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,552,24.04,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,128,1,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,413,0.98,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,105,0.05,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,210,1.61,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,28,0.03,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,1574,97.43,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,279,8.06,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,3156,889.36,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,260,1.5,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,85,0.8,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,349,3.86,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,2707,6,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,3252,23,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,1837,85.37,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,3221,98.54,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,126,0.1,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,330,3,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,3221,1337,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,282,0.19,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,536,2.2,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,310,1.49,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,154,0.86,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.7,2023-04-02,316,0.3,13.6,21.7,5.3
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,109,0.03,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,65,0.01,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,143,0.1,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,130,0.06,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,140,0.3,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,116,0.21,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,1582,0.33,15.1,24.2,4.9
202304,0.070916,0.058987,0.049155,0.059959,0.06733,14.5,2023-04-01,138,0.3,15.1,24.2,4.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,90,0.05,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,44,0.01,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,195,0.6,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,123,0.5,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,314,0.83,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,127,0.22,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,50,0.16,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,259,0.5,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,80,0.27,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,51,0.1,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,49,0.03,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-31,151,0.09,,,
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,173,0.48,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,180,0.11,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,201,0.3,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,78,0.02,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,5892,40.49,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,185,0.15,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,55,0.33,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,1221,21,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,3013,70,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,58,0.7,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,107,0.7,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.1,2023-03-30,71,0.02,14.2,23,3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.2,2023-03-29,105,0.15,11.5,21,1.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.2,2023-03-29,164,0.72,11.5,21,1.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.2,2023-03-29,48,0.07,11.5,21,1.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.2,2023-03-29,218,0.37,11.5,21,1.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.3,2023-03-28,81,0.3,8.4,17.1,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.3,2023-03-28,171,0.1,8.4,17.1,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.3,2023-03-28,92,0.21,8.4,17.1,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.3,2023-03-28,70,0.09,8.4,17.1,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.3,2023-03-28,73,0.02,8.4,17.1,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.3,2023-03-28,59,0.05,8.4,17.1,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.3,2023-03-27,139,0.5,7.4,14.3,-0.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.3,2023-03-27,28,0.09,7.4,14.3,-0.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.3,2023-03-27,110,1,7.4,14.3,-0.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.4,2023-03-26,158,0.54,10.1,16.4,5.5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.4,2023-03-26,310,0.04,10.1,16.4,5.5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.4,2023-03-26,1035,22,10.1,16.4,5.5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.4,2023-03-25,101,0.04,8.7,11,7.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.4,2023-03-25,58,0.07,8.7,11,7.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-24,118,0.16,10.9,13.7,8.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-24,18,0.01,10.9,13.7,8.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-24,110,0.03,10.9,13.7,8.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-24,29,0.01,10.9,13.7,8.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,163,0.5,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,105,0.07,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,139,1.93,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,38,0.03,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,89,0.5,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,162,0.2,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,203,0.58,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,580,1.92,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,404,1,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,125,0.1,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,293,0.2,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,14.5,2023-03-22,176,0.4,15.3,22.5,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,137,0.02,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,514,0.01,13.2,21.9,3.4
